,tce_period,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_model_snr,tce_model_chisq,tce_robstat,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
79,0.564462,0.0040886696,1.2246791,87.82,0.04668,3.532,0.01441,19.52,0.4162288,0.7426462,-0.723687,0.248792,10.26,28850.0,11.35,29280.0,3061.0,0.6402,0.01508,3000.0,6961.0,4.28,0.07,1.435,4.209,7.865,0.707,2.987,1.305,0.8666,2.2752735704e-16,6.314859,-3.797787,1.435831
80,0.641049,0.0050787238,1.8373677,67.21,0.7118,1.891,0.01927,26.4,0.6099934,0.0119204,-0.03159,0.0036564,21.75,31540.0,15.1,20760.0,2241.0,2.793,0.02202,7040.0,10546.0,3.57,0.07,5.04,8.246,14.28,0.0004732,3.368,1.523,0.8426,3.5357200839e-76,3.784059,-2.710119,0.9218294
81,0.548762,0.011582195,2.2422471,71.46,0.7128,1.342,0.03087,137.4,0.4476896,0.5153732,-0.4111388,0.1079876,14.48,13080.0,9.816,30050.0,1118.0,2.619,0.0161,3980.0,7956.0,4.07,0.07,2.072,17.36,10.94,0.0,2.943,1.324,0.4936,6.6063987122e-27,7.140237,-0.2552776,1.049039
82,41.8668,0.011627248,54.808113,89.7,0.2896,5.656,0.07089,159.7,0.378512,0.5070912,-0.1253888,-0.0433128,11.4,1405.0,15.0,262.1,87.54,1.068,0.2304,495.0,5864.0,4.56,-0.28,0.842,12.46,10.92,0.5159,16.42,1.044,0.2835,1.782929093e-25,7.362808,-0.2027398,1.073122
83,0.630084,0.009193555,3.1209309,76.9,0.7073,1.11,0.02006,86.57,0.3522472,0.731436,-0.5366672,0.146332,10.6,21580.0,10.55,19170.0,2461.0,1.122,0.01475,2430.0,6328.0,4.37,-0.14,1.118,6.732,9.955,0.001389,4.943,1.065,0.6054,2.4690873248e-19,7.580009,-1.245099,1.256468
84,0.630087,0.0091634444,4.6953033,83.68,0.5165,0.8888,0.01097,91.77,0.3522472,0.731436,-0.5366672,0.146332,10.16,18620.0,10.19,23510.0,2590.0,1.118,0.01475,2430.0,6328.0,4.37,-0.14,1.118,4.124,8.785,0.009531,3.98,1.156,0.569,4.9638213911e-16,7.531534,-1.483319,1.279059
85,0.941598,0.020176247,7.0505789,87.22,0.3418,0.9807,0.0219,481.3,0.5764892,-0.3124092,0.9916258,-0.4697314,49.56,17140.0,45.88,14350.0,2342.0,1.843,0.01726,1610.0,5237.0,4.48,-0.12,0.837,4.757,39.58,0.07561,35.14,1.252,0.09637,1.4565361401e-284,7.439835,-0.3641715,1.108794
86,5.49994,0.19190552,4.7399987,85.7,0.3557,10.08,1.82,41850.0,0.3434782,0.8885738,-0.8604702,0.2980704,4074.0,21760.0,8473.0,2080000.0,50850.0,30.09,0.06739,1410.0,6916.0,4.25,-0.1,1.437,661.2,4726.0,5.724,336.7,0.8621,0.09631,0.0,9.223352,-0.2410765,1.344433
87,2.74997,0.080759349,1.9341513,69.4,0.6804,9.121,1.197,6821.0,0.3434782,0.8885738,-0.8604702,0.2980704,698.8,26920.0,2123.0,431600.0,25800.0,12.66,0.04245,1780.0,6916.0,4.25,-0.1,1.437,91.82,778.8,0.0,377.1,0.8972,0.006703,0.0,9.231684,-0.2391922,1.345152
88,5.50026,0.013381657,2.0285757,69.91,0.6968,15.24,0.3864,186.3,0.3434782,0.8885738,-0.8604702,0.2980704,21.43,16120.0,118.6,31820.0,16980.0,2.098,0.06739,1410.0,6916.0,4.25,-0.1,1.437,4.279,21.12,9.137e-07,2.951,1.015,0.8767,6.0068340679e-49,9.690526,-0.8654407,1.499817
89,5.50012,0.012044633,2.8210537,87.97,0.1,15.0,0.1803,169.4,0.3434782,0.8885738,-0.8604702,0.2980704,-1.0,-1.0,128.0,223700.0,66310.0,1.889,0.06739,1410.0,6916.0,4.25,-0.1,1.437,5.571,25.33,0.0,15.26,-0.03947,0.1156,1.5666979898e-68,9.702065,-0.8553099,1.500291
90,13.4457,0.0098604833,4.393864,84.59,0.4145,21.53,0.2533,111.0,0.2918792,0.8827168,-0.697109,0.2041058,15.64,12490.0,23.89,879.7,349.7,1.12,0.1108,848.0,6276.0,4.41,-0.32,1.041,3.639,13.68,0.3602,17.24,1.143,0.4475,4.8428797936e-39,7.386202,-0.0302064,1.05334
91,1.19676,0.010831488,1.0190157,12.76,0.9938,1.656,0.8769,68.27,0.6192269,-0.0136252,-0.0146403,-0.0009356,16.95,33640.0,18.51,31810.0,2263.0,5.82,0.03341,5760.0,10752.0,3.59,0.07,4.924,6.414,12.58,0.001588,1.155,1.348,1.006,1.2518883158e-45,4.844788,-2.822715,1.089996
92,1.19686,0.010146611,1.0178708,13.42,0.9901,1.8,0.6482,73.1,0.6192269,-0.0136252,-0.0146403,-0.0009356,20.39,33560.0,22.16,26000.0,2275.0,5.452,0.03341,5760.0,10752.0,3.59,0.07,4.924,3.989,15.08,4.272e-07,3.379,1.352,0.5918,6.7391395599e-61,4.845932,-2.81497,1.089474
93,459.313,0.01569895,1004.3319,89.96,0.6951,2.587,0.07629,256.9,0.435787,0.5137322,-0.2766414,0.0454856,6.684,66.42,8.738,19.34,0.9508,2.647,1.263,305.0,6253.0,4.17,0.12,1.545,9.166,7.731,1.969e-16,11.47,0.8645,0.571,3.4141550344e-12,7.978878,-0.4126218,1.193771
94,1.97363,0.0047904988,6.8444509,85.72,0.5113,1.905,0.01228,25.29,0.4812972,0.265312,-0.0566548,-0.035066,14.1,9412.0,12.71,9937.0,1315.0,1.713,0.03922,3320.0,8241.0,3.72,-0.04,3.277,4.729,12.11,0.002004,5.011,1.165,0.8201,2.4537086967e-23,8.695692,0.2627575,1.19843
95,1.97363,0.0041278064,8.1312152,88.04,0.2785,1.789,0.007969,19.51,0.4812972,0.265312,-0.0566548,-0.035066,10.77,7672.0,10.4,9028.0,1236.0,1.476,0.03922,3320.0,8241.0,3.72,-0.04,3.277,5.488,9.586,1.128e-08,6.442,1.124,0.8233,3.5769242168e-15,8.693339,0.2592451,1.198481
96,1.97361,0.01539482,1.1313942,29.47,0.985,3.286,1.189,143.3,0.437169,0.352326,0.040804,-0.098889,16.74,23490.0,15.9,49150.0,3084.0,2.097,0.03055,1660.0,5870.0,4.24,-0.08,1.248,31.46,15.46,0.1954,8.039,1.083,0.3866,4.3158578236e-43,7.941596,0.009283501,1.126457
97,0.72386,0.0099539447,1.5240734,67.12,0.5926,2.967,0.04484,106.4,0.4977796,0.2310792,-0.1051988,0.0018762,12.71,20900.0,14.74,57610.0,5603.0,3.175,0.01982,4690.0,8757.0,3.8,-0.28,2.923,5.361,10.23,0.009983,7.357,1.242,0.9976,1.6453348437e-42,-0.0184261,-10.98245,1.558201
98,0.947537,0.0079083788,3.073657,72.93,0.9023,1.058,0.0432,51.96,0.3737844,0.4437112,0.0153908,-0.1068172,11.08,17230.0,12.75,43180.0,2362.0,0.7051,0.01752,1700.0,5627.0,4.52,-0.42,0.817,12.7,10.6,0.0109,11.26,1.044,0.3851,2.3844677317e-22,7.645184,-0.31999,1.131607
99,0.686988,0.019882697,1.9350081,62.28,0.9001,1.301,0.1237,330.1,0.4997976,0.1043987,0.3852545,-0.2420112,19.98,23840.0,17.3,56470.0,3423.0,2.17,0.01524,2070.0,5780.0,4.44,0.0,1.0,10.68,17.97,0.04106,21.05,1.112,0.1767,2.4579304145e-49,8.080115,-0.964134,1.286237
100,2.02126,0.013688422,2.1879736,82.12,0.3,6.833,0.1013,223.3,0.4997976,0.1043987,0.3852545,-0.2420112,10.59,25190.0,11.17,7571.0,1252.0,1.494,0.03129,1440.0,5780.0,4.44,0.0,1.0,4.206,8.756,1.282,2.694,1.209,0.7469,1.2747671797e-13,8.381596,-1.069015,1.342633
101,7.35389,0.0069983282,2.6557935,74.87,0.6932,15.45,0.2054,51.14,0.2804612,0.9517268,-0.8126482,0.2592354,10.78,22030.0,22.03,3359.0,1355.0,1.213,0.07673,1280.0,6370.0,4.08,-0.28,1.588,4.199,10.6,0.4682,2.583,1.017,1.084,1.2015600547e-20,7.825201,-1.045217,1.259964
102,3.67731,0.0064289343,1.1137029,35.22,0.9098,10.85,0.3907,35.41,0.2804612,0.9517268,-0.8126482,0.2592354,10.78,22260.0,13.42,4229.0,1293.0,1.114,0.04834,1610.0,6370.0,4.08,-0.28,1.588,4.099,9.407,2.422,3.773,1.146,0.7571,2.7653777119e-17,7.708115,-1.229344,1.270057
103,2.79666,0.012933646,8.3398667,85.42,0.6653,1.957,0.04438,175.5,0.4646852,0.6826032,-0.757049,0.2917824,9.395,5939.0,7.688,3688.0,340.0,5.928,0.04973,2910.0,7174.0,3.51,0.04,4.2,6.582,8.774,0.266,3.202,1.071,0.9149,1.0700653841e-28,5.519506,-0.1971171,0.8116937
104,4.19539,0.005821721,1.0003685,25.89,0.9,14.39,0.4278,30.01,0.4646852,0.6826032,-0.757049,0.2917824,3.044,29590.0,8.669,2806.0,328.4,2.668,0.06517,2540.0,7174.0,3.51,0.04,4.2,3.087,7.87,1.072,2.241,0.3867,1.115,8.231051095e-20,6.055759,-0.3678774,0.9118675
105,0.847716,0.0044346749,1.900518,78.54,0.3776,3.172,0.01632,22.2,0.277388,1.1003376,-1.135568,0.4057316,11.41,37400.0,14.3,29540.0,2439.0,0.9016,0.01975,3110.0,7262.0,4.05,-0.34,1.863,5.358,9.371,0.1305,1.407,1.217,0.8036,3.9407836504e-66,-1.985176,-9.951718,1.127577
106,0.731707,0.014106421,3.8104066,79.28,0.7088,1.064,0.02934,203.1,0.4577252,0.4914388,-0.3873096,0.1035748,9.05,21010.0,9.657,17860.0,1925.0,4.048,0.02001,3970.0,7841.0,3.9,0.07,2.63,5.204,9.138,0.001821,3.438,0.9904,0.8007,8.5724194646e-19,7.340305,-0.05240233,1.047354
107,0.996298,0.0080052222,2.0169923,89.28,0.02521,3.803,0.03022,74.76,0.4399048,0.706055,-0.7046368,0.2449562,5.056,5114.0,13.98,13730.0,739.9,1.46,0.02257,2670.0,7032.0,4.18,0.18,1.671,4.85,7.374,6.683e-06,6.897,0.6857,0.5606,5.1349806874e-09,9.033907,0.1574176,1.260729
108,71.5254,0.070131742,92.485563,89.78,0.3516,5.972,0.4426,6092.0,0.7004602,-0.7283312,1.418176,-0.5555552,114.5,462.2,178.8,150.3,127.5,6.237,0.3112,346.0,4850.0,4.51,0.26,0.815,56.72,123.8,2.744,194.4,0.9244,0.02602,0.0,8.388755,-2.159223,1.489103
109,0.982769,0.0078794932,1.4238265,89.9,0.00237,5.315,0.04155,73.82,0.3437932,0.727576,-0.501905,0.1264144,10.15,35090.0,9.977,22620.0,2108.0,0.9166,0.01957,2030.0,6225.0,4.4,-0.18,1.066,4.782,8.648,0.03676,2.458,1.173,0.6307,2.4803305223e-09,10.23648,0.8405293,1.335203
110,3.04949,0.0068439651,1.9778723,62.69,0.9076,5.135,0.192,40.27,0.288606,0.9312026,-0.7907976,0.2507266,9.209,17800.0,22.62,13290.0,5135.0,1.099,0.04247,1660.0,6382.0,4.14,-0.26,1.472,36.01,8.082,0.9721,3.116,1.139,1.219,4.4227573506e-15,7.329436,-0.08952503,1.053705
111,0.58119,0.013383479,2.2708725,83.96,0.2391,1.925,0.02695,206.4,0.3867298,0.7029644,-0.6154144,0.1937534,13.94,35680.0,9.87,47820.0,4009.0,3.458,0.01616,3850.0,7202.0,3.91,-0.12,2.368,6.675,13.67,0.005653,2.152,1.02,0.8906,1.0431831209e-26,9.114554,0.23786,1.263071
112,0.582576,0.016731944,3.599702,88.41,0.1,1.251,0.02079,336.0,0.4997976,0.1043987,0.3852545,-0.2420112,9.253,28150.0,10.06,23770.0,3126.0,1.826,0.01365,2180.0,5780.0,4.44,0.0,1.0,5.783,9.415,8.956e-18,2.377,0.9828,0.8458,2.8925244782e-14,8.853351,0.5315477,1.182454
113,0.581897,0.014420838,6.9812087,89.82,0.02164,0.6458,0.009185,240.0,0.4997976,0.1043987,0.3852545,-0.2420112,2.718,17950.0,9.76,23310.0,3271.0,1.574,0.01364,2180.0,5780.0,4.44,0.0,1.0,5.25,7.895,3.922e-05,4.505,0.3442,0.3106,2.5205547794e-10,8.854357,0.5256117,1.183305
114,3.37572,0.013583398,9.6056324,84.67,0.8918,1.293,0.0806,160.5,0.3724236,0.6844476,-0.487612,0.129502,20.41,4694.0,20.23,3122.0,519.6,1.814,0.04544,1440.0,6303.0,4.3,-0.08,1.224,10.04,18.68,0.2133,24.36,1.092,0.2356,3.0468394744e-61,7.949332,-0.07698842,1.13915
115,14.0797,0.013531627,41.185349,88.82,0.8503,1.44,0.06716,164.5,0.5399512,-0.0892726,0.6644408,-0.3513478,26.93,1123.0,26.91,1112.0,170.9,1.304,0.1104,695.0,5568.0,4.5,-0.04,0.883,8.08,23.15,0.03717,29.48,1.163,0.1384,1.4227591782e-94,7.808187,-0.1634029,1.132047
116,1.78835,0.026214609,1.0117758,15.78,0.9736,4.379,1.552,490.0,0.3506372,0.8901864,-0.8814892,0.3097816,14.61,10180.0,15.08,1754.0,426.9,4.591,0.03238,2170.0,6985.0,4.18,-0.08,1.605,4.413,11.76,0.0,7.714,1.242,0.6471,2.8670295147e-19,9.597446,1.415316,1.162774
117,459.312,0.0484118,332.43887,89.83,0.9848,3.797,2.939,1106.0,0.2956984,0.8738004,-0.6842574,0.200259,8.052,105.6,21.4,308.9,2.486,6.884,1.177,290.0,6243.0,4.22,-0.28,1.303,55.92,7.609,0.000476,12.02,1.058,0.5155,3.5868806613e-17,6.400815,0.4031672,0.8635533
118,0.766194,0.0077322526,2.6698,79.21,0.5,1.918,0.01957,65.75,0.4312108,0.76588,-0.8447024,0.3144968,13.24,26020.0,11.06,47580.0,3469.0,1.601,0.01924,3240.0,7384.0,4.09,0.0,1.898,7.485,10.47,7.549e-05,2.622,1.265,0.953,1.9045599904e-23,7.373778,-0.1994163,1.076371
119,3.55382,0.012793801,7.9907962,86.58,0.4769,3.036,0.04945,185.8,0.401638,0.503214,-0.178788,-0.009274,62.55,8629.0,66.06,4115.0,765.5,1.509,0.04557,1290.0,6015.0,4.37,-0.12,1.081,7.591,56.33,0.4904,75.0,1.11,0.04622,0.0,7.04814,-0.4435903,1.063745
120,27.5557,0.015859861,22.142949,89.55,0.1744,9.514,0.1531,308.7,0.576442,-0.2193898,0.8300474,-0.4129726,7.172,3113.0,8.948,301.0,53.07,1.447,0.1747,532.0,5509.0,4.57,0.02,0.836,4.408,7.22,0.9017,12.58,0.9933,0.3959,1.0735986712e-12,7.238207,-0.05845125,1.035976
121,0.593624,0.0087244721,1.0932774,34.21,0.9042,1.855,0.08471,67.05,0.3702162,0.8875164,-0.9303404,0.3355462,11.28,32890.0,11.59,19520.0,2010.0,1.86,0.01608,3540.0,7277.0,4.05,-0.08,1.954,4.949,13.71,1.466e-06,2.193,0.8231,0.6411,4.8720164355e-72,4.435272,-1.589484,0.8540354
122,0.593647,0.0091921505,1.9741639,89.82,0.006181,2.318,0.02112,97.87,0.3702162,0.8875164,-0.9303404,0.3355462,13.29,28990.0,10.54,26390.0,2015.0,1.96,0.01608,3540.0,7277.0,4.05,-0.08,1.954,3.906,11.79,3.011e-06,8.54,1.128,0.3919,1.4504571143e-55,4.432261,-1.585978,0.8541319
123,0.53025,0.0020742783,1.000008,42.51,0.7371,2.75,0.01243,4.373,0.4974156,0.2231548,-0.0717328,-0.0147508,9.626,35170.0,18.86,62550.0,7329.0,0.6797,0.01616,5180.0,8615.0,3.78,-0.22,3.003,12.35,12.32,0.0,2.962,0.7815,1.029,5.6059346058e-38,6.846133,0.1916489,0.9451437
124,1.08868,0.010865482,2.1584285,76.61,0.5,3.385,0.04834,130.4,0.307518,1.0314716,-1.0686964,0.3834464,8.758,24240.0,14.46,22930.0,3104.0,2.044,0.02341,2750.0,7261.0,4.12,-0.22,1.724,4.998,9.244,0.01728,1.774,0.9475,1.431,1.0032930212e-12,9.251046,-0.6087026,1.400922
125,0.693727,0.017313562,2.1461326,87.33,0.1,2.5,0.04297,346.7,0.307518,1.0314716,-1.0686964,0.3834464,-1.0,-1.0,16.49,24340.0,3177.0,3.257,0.01733,3190.0,7261.0,4.12,-0.22,1.724,4.118,9.068,0.0,1.605,-0.1103,0.9841,2.1624416902e-12,9.228111,-0.4736698,1.378034
126,5.44317,0.03181272,1.8364082,57.8,0.9785,7.416,3.489,639.7,0.455522,0.2303222,0.0715,-0.1101468,11.66,13890.0,22.73,4944.0,1512.0,6.929,0.07312,1900.0,8254.0,4.08,-0.2,1.996,4.439,10.85,0.06083,2.64,1.075,0.8768,3.5335159654e-20,8.148049,-0.9790383,1.296605
127,1.81441,0.03361444,1.1111551,25.98,0.9989,3.315,8.847,388.2,0.455522,0.2303222,0.0715,-0.1101468,12.76,27400.0,19.64,16790.0,3029.0,7.322,0.03515,2740.0,8254.0,4.08,-0.2,1.996,3.439,11.9,1.992e-06,1.729,1.072,0.8742,3.5018832878e-23,7.947094,-1.962034,1.407759
128,0.700471,0.0036927006,3.8636712,85.19,0.3239,1.316,0.005406,15.79,0.3837984,0.5910512,-0.3173304,0.0523968,5.588,22980.0,11.02,29830.0,2861.0,0.4936,0.01561,2380.0,6102.0,4.28,-0.12,1.225,7.048,11.09,0.1241,8.534,0.504,0.4996,2.607058785e-24,7.634376,-0.3687065,1.133591
129,620.929,0.11029488,54.922894,88.96,1.0,41.67,20.83,3504.0,0.8528224,-1.1304084,1.7026756,-0.5109188,11.25,543.5,32.15,1337.0,294.3,465.4,1.399,917.0,3953.0,1.24,-0.18,38.67,52.42,10.55,0.0,15.83,1.066,0.2864,4.5164595158e-14,9.582924,-2.100672,1.675112
130,1.38953,0.0024065108,1.0697255,42.53,0.7883,6.144,0.03882,5.704,0.25286,1.0064372,-0.8665344,0.2789412,4.178,33210.0,10.48,15280.0,1677.0,0.3314,0.02438,2010.0,6347.0,4.24,-0.42,1.262,4.735,7.462,1.921e-12,1.33,0.56,0.9569,1.7982861537e-07,10.03414,0.7312374,1.321722
131,0.583637,0.0022197973,2.323316,82.23,0.3142,1.826,0.004487,5.686,0.1884942,1.1677898,-1.032101,0.3404948,6.518,32950.0,9.587,30300.0,3534.0,0.2999,0.0132,2660.0,6218.0,4.21,-0.6,1.238,9.273,7.946,0.001761,6.014,0.8203,0.4512,9.2480096365e-14,7.595792,-0.3449921,1.127115
132,20.5715,0.00761598,10.642966,88.79,0.2253,14.5,0.1154,69.77,0.3608092,0.4521996,0.038526,-0.122164,9.794,6852.0,13.99,554.4,190.3,0.6931,0.1328,611.0,5529.0,4.46,-0.48,0.834,4.841,10.36,0.1125,14.81,0.9454,0.2891,1.3754824994e-17,8.66575,0.2335301,1.197453
133,1.511,0.0050763971,1.5425933,68.01,0.5777,6.155,0.04654,28.61,0.3608092,0.4521996,0.038526,-0.122164,11.64,31580.0,11.02,11220.0,1451.0,0.462,0.0233,1460.0,5529.0,4.46,-0.48,0.834,3.129,9.277,0.0001364,2.007,1.255,0.8661,9.4109668465e-17,7.757368,-1.238681,1.277814
134,3.02213,0.0044711391,2.4146188,81.93,0.3391,9.04,0.04544,23.67,0.3608092,0.4521996,0.038526,-0.122164,8.83,13140.0,11.14,3866.0,880.2,0.4069,0.03698,1160.0,5529.0,4.46,-0.48,0.834,4.521,8.295,0.1891,2.165,1.065,0.7795,1.1530247653e-12,8.325421,-0.7041918,1.282877
135,0.506371,0.0072482047,2.2374772,88.02,0.07712,1.736,0.01257,61.34,0.3770004,0.6755752,-0.5372272,0.1568872,10.2,27510.0,12.04,71770.0,3215.0,2.485,0.01523,4470.0,7061.0,3.71,-0.16,3.142,43.83,10.41,6.068e-05,1.596,0.9802,1.732,5.0518485427e-28,6.474262,-0.8368198,1.030374
136,0.516584,0.012969058,2.2569828,81.89,0.3185,1.681,0.02392,191.6,0.1997404,1.2231193,-1.2077572,0.4270188,10.07,19100.0,9.493,22330.0,2326.0,2.087,0.01319,3260.0,6991.0,4.16,-0.58,1.475,4.543,9.162,0.0,2.801,1.099,0.6627,4.9717399072e-20,6.767102,-1.242815,1.144737
137,2.64829,0.13233565,5.2472417,80.12,0.9,2.649,1.171,12680.0,0.6515768,-0.4792582,1.1340338,-0.48992,366.2,2609.0,467.7,26160.0,2140.0,170.8,0.05231,3340.0,5039.0,2.73,0.07,11.83,120.5,518.1,0.06694,592.0,0.7067,0.04041,0.0,7.677733,-0.142943,1.110341
138,2.64828,0.026496504,7.9284243,84.93,0.7,1.916,0.09468,730.8,0.6515768,-0.4792582,1.1340338,-0.48992,35.63,1646.0,34.36,3482.0,343.7,34.2,0.05231,3340.0,5039.0,2.73,0.07,11.83,6.263,33.9,0.01583,36.37,1.051,0.09526,1.0974935724e-206,7.677733,-0.142943,1.110341
139,0.596465,0.008408585,1.6537703,64.96,0.7,2.0,0.03244,73.1,0.5165744,0.1985572,-0.018208,-0.042329,11.94,34620.0,12.54,47550.0,3485.0,2.889,0.0183,4840.0,8363.0,3.8,0.07,3.149,5.899,10.74,1.361e-06,1.805,1.112,1.197,2.3167812954e-22,7.314659,-1.825017,1.301488
140,204.029,0.5,222.17142,89.97,0.1,10.5,3.525,471900.0,0.5024456,0.0119204,0.5566756,-0.3150696,-1.0,-1.0,3841.0,838900.0,36940.0,44.14,0.6518,273.0,5551.0,4.57,-0.16,0.809,2001.0,3081.0,0.0,4062.0,-0.0003245,0.1176,0.0,34.55592,-10.06827,6.356847
141,204.033,0.62679814,186.49075,89.75,0.8299,11.69,9.39,235200.0,0.5024456,0.0119204,0.5566756,-0.3150696,1156.0,1086.0,1951.0,133700.0,7292.0,55.33,0.6518,273.0,5551.0,4.57,-0.16,0.809,877.1,1608.0,10.15,2175.0,0.7189,0.2255,0.0,11.44149,-2.732952,2.009541
142,4.61264,0.010959965,8.88867,85.82,0.6484,3.075,0.05708,128.4,0.408611,0.525457,-0.237465,0.019449,30.82,6861.0,35.5,3206.0,668.2,1.527,0.05591,1290.0,6140.0,4.26,0.0,1.277,6.539,30.13,0.3241,41.2,1.023,0.08046,3.3836785872e-188,7.189536,-0.08287922,1.033246
143,13.1216,0.012920734,28.83337,89.8,0.1,3.504,0.04515,199.2,0.408611,0.525457,-0.237465,0.019449,29.08,2619.0,35.12,1003.0,174.4,1.801,0.1122,914.0,6140.0,4.26,0.0,1.277,6.329,27.91,0.007705,36.23,1.042,0.1125,8.7854708324e-161,7.225079,-0.0759635,1.03689
144,2.86751,0.03004929,19.622362,88.5,0.515,0.9959,0.03914,989.1,0.242659,1.010927,-0.843299,0.262692,38.98,3253.0,35.64,2831.0,605.1,3.354,0.03881,1410.0,6235.0,4.39,-0.46,1.023,9.194,33.04,0.002594,33.93,1.18,0.2435,3.019551631e-195,7.662283,-0.1973342,1.116006
145,2.8675,0.024566222,13.211759,86.06,0.9082,0.7864,0.09731,500.2,0.242659,1.010927,-0.843299,0.262692,16.37,3093.0,11.55,2841.0,712.7,2.742,0.03881,1410.0,6235.0,4.39,-0.46,1.023,6.099,10.86,0.01996,15.21,1.507,0.2845,1.802923154e-23,7.661119,-0.1965115,1.115687
146,2.19199,0.034139124,3.1709507,72.75,0.9403,2.273,0.5297,883.5,0.2670022,0.7264638,-0.256847,-0.0177662,82.14,12300.0,101.0,21900.0,14360.0,2.418,0.02943,1120.0,5386.0,4.66,-0.8,0.649,20.11,118.8,215.9,75.05,0.6913,0.02961,0.0,7.834964,0.070531,1.102716
147,2.19202,0.40283953,6.363691,82.7,0.8086,3.017,1.802,115800.0,0.4190228,0.1808868,0.4310912,-0.2805164,1060.0,25030.0,1672.0,471300.0,158300.0,30.68,0.03003,1130.0,5319.0,4.63,-0.48,0.698,185.2,1552.0,0.0,1647.0,0.6831,0.001705,-1.0,-1.0,-1.0,-1.0
148,2.48127,0.012402861,1.0217426,21.79,0.9487,6.555,0.728,123.8,0.3687668,0.8864096,-0.9251458,0.332961,14.85,33780.0,21.77,10200.0,2373.0,2.475,0.04136,2130.0,7257.0,4.1,-0.08,1.829,9.322,12.8,7.831e-06,4.907,1.16,1.14,2.9259518332e-29,7.952657,-0.3211853,1.175156
149,2.85236,0.041438321,12.870817,85.99,0.9,0.8872,0.1609,1447.0,0.6819654,0.7029754,-0.9029388,0.3399482,37.43,5645.0,30.74,4319.0,709.5,1.442,0.02721,553.0,3663.0,4.95,-0.62,0.319,8.111,27.91,0.04871,35.81,1.341,0.08425,3.5246936343e-135,7.879241,-0.101963,1.133468
150,0.52007,0.013084152,1.0000707,17.65,0.953,1.366,0.1715,125.7,0.338446,0.5403904,-0.0849612,-0.0711908,13.37,31620.0,10.07,23860.0,2947.0,1.145,0.0115,2050.0,5569.0,4.5,-0.52,0.802,6.775,10.17,0.007541,3.436,1.315,0.6739,2.0883370845e-24,6.784693,-0.8817489,1.090886
151,0.583008,0.035182881,3.0593269,88.13,0.1,1.5,0.05148,1486.0,0.338446,0.5403904,-0.0849612,-0.0711908,-1.0,-1.0,9.415,16390.0,1624.0,3.079,0.0124,1980.0,5569.0,4.5,-0.52,0.802,3.787,8.405,0.0,1.945,-0.119,1.206,3.6305363476e-17,6.983255,-0.6838954,1.08939
152,0.872278,0.014501723,1.2616452,61.56,0.6009,4.317,0.09583,228.8,0.478382,-0.0435364,0.5942976,-0.3554752,27.48,38990.0,25.33,22800.0,1887.0,6.184,0.0225,4380.0,7538.0,3.55,-0.24,3.908,5.063,22.24,0.0002894,3.742,1.236,0.3734,6.7117066589e-151,0.7121188,-7.218302,1.126966
153,0.872247,0.019341247,1.005695,26.5,0.9,3.171,0.294,322.6,0.478382,-0.0435364,0.5942976,-0.3554752,17.28,23050.0,18.76,21560.0,2343.0,8.248,0.0225,4380.0,7538.0,3.55,-0.24,3.908,4.258,17.15,0.1306,11.17,1.008,0.3744,1.0698407878e-103,0.6912662,-7.266061,1.130775
154,0.595526,0.019335557,3.076721,88.14,0.1,1.5,0.02874,440.1,0.478382,-0.0435364,0.5942976,-0.3554752,-1.0,-1.0,10.84,6560.0,706.9,8.246,0.01744,4980.0,7538.0,3.55,-0.24,3.908,4.358,8.029,0.0,1.612,-0.1245,1.596,1.0262272268e-20,5.355157,-3.126783,1.204789
155,6.20972,0.006507617,11.175934,86.07,0.7667,2.768,0.04303,42.23,0.507634,0.580152,-0.327826,0.059056,10.98,4690.0,17.38,16880.0,1438.0,0.3444,0.05227,495.0,3685.0,4.76,0.0,0.485,216.1,11.4,0.3749,16.57,0.9629,0.2283,2.9726377539e-29,7.173509,-0.05730017,1.026311
156,2.32728,0.0064909307,5.2539533,86.08,0.3592,3.182,0.02354,48.11,0.3300332,0.9085676,-0.8630188,0.2974402,12.77,15740.0,11.92,8828.0,1079.0,1.118,0.03786,1930.0,6767.0,4.17,-0.12,1.579,5.89,12.82,0.1382,4.678,0.9962,0.7506,1.0308766913e-31,7.735085,-0.01516879,1.100855
157,0.847666,0.0039269398,1.0840015,35.63,0.8811,2.875,0.0496,14.04,0.277388,1.1003376,-1.135568,0.4057316,9.44,28880.0,15.1,28520.0,3495.0,0.7983,0.01975,3110.0,7262.0,4.05,-0.34,1.863,6.553,9.753,0.5378,4.917,0.9679,0.8348,9.5632844081e-69,-1.993792,-9.957021,1.127335
158,12.124,0.024789474,28.072052,89.56,0.2137,3.307,0.08372,758.7,0.602308,-0.372654,1.046346,-0.48611,36.7,2888.0,39.13,992.0,140.7,2.153,0.09819,663.0,5280.0,4.57,-0.02,0.796,6.226,35.09,0.04372,51.42,1.046,0.08359,1.0403208241e-238,7.454851,-0.05404647,1.065997
